"Class" "tPC" "eP1" "eC1" "eA1" "eP2" "eC2" "eA2" "eP3" "eC3" "eA3" "eP4" "eC4" "eA4" "eP5" "eC5" "eA5" "eP6" "eC6" "eA6" "ThetaP1" "ThetaP2" "ThetaP3" "ThetaP4" "ThetaP5" "ThetaP6" "ThetaC1" "ThetaC2" "ThetaC3" "ThetaC4" "ThetaC5" "ThetaC6" "ThetaA1" "ThetaA2" "ThetaA3" "ThetaA4" "ThetaA5" "ThetaA6" "LogAlpha1" "LogAlpha2" "LogAlpha3" "LogAlpha4" "LogAlpha5" "LogAlpha6" "LogSigmaSq1" "LogSigmaSq2" "LogSigmaSq3" "LogSigmaSq4" "LogSigmaSq5" "LogSigmaSq6"
1 0.842148031888541 3.33570415459649 3.34338064714297 3.37260501590199 -4.21868349320534 -2.81429041962895 -4.47585836791686 -3.31364814637801 -3.04125893438323 -3.73517648339119 -2.31193315691688 -2.36056733795702 -2.40827889082018 -1.37738320628816 -2.2469524735636 -2.62643253879963 1.82197070889699 -1.98706318297055 4.03842050145413 3.33974491246045 -3.27331644669175 -3.01954581961036 -2.39510868676007 -1.8840690497309 0.58004954829812 3.33974491246045 -3.27331644669175 -3.01954581961036 -2.39510868676007 -1.8840690497309 0.58004954829812 3.33974491246045 -3.27331644669175 -3.01954581961036 -2.39510868676007 -1.8840690497309 0.58004954829812 2.00690718437545 1.51610166043974 2.99655438051559 2.33460459765047 0.483189497608691 0.827815687051043 -0.674055765150115 1.71332647278905 2.41500612068921 -0.0113152542617172 0.0704026485327632 1.96234150510281
1 0.4425712891539 0.97558763048399 0.181981182917196 0.0945536355552414 -11.0005232041163 1.97343818075466 3.44082368507169 1.96204263014695 1.75380974100928 1.66876997249038 -2.34776253111768 -2.37659765573622 -2.26972914219059 0.678474240091726 0.848537043190983 0.921610200354124 -12.6180015459693 -7.66940833785652 -3.97636064848234 1.63560939952731 -1.66375350765884 2.12876522168517 -2.34222564101219 -0.529303004965186 -3.87250485271215 1.63560939952731 -1.66375350765884 2.12876522168517 -2.34222564101219 -0.529303004965186 -3.87250485271215 1.63560939952731 -1.66375350765884 2.12876522168517 -2.34222564101219 -0.529303004965186 -3.87250485271215 2.61203197343275 0.489160238066688 0.882454495411366 0.363948130980134 0.602132434956729 0.608653195900843 2.96598254540004 2.64842580840923 0.192900152876973 -1.99837213545106 1.17578530753963 2.19058770756237
1 0.558062419021996 2.37440719038242 -0.862003299219309 9.30191784521087 -1.31519843150815 -1.71296641972724 -1.89251505525518 -3.96588052654825 -3.69761554296593 -4.46572005282756 -3.48848976061544 -3.50583087166495 -3.51668743824606 1.83433791960667 2.18225137831181 -3.71610756672669 -0.0101161219971524 -0.196428036304817 -0.149390177260177 -3.9593269880861 -1.52597524411976 -3.99870977923274 -3.52155437320471 1.3514911737293 -0.137694088742137 -3.9593269880861 -1.52597524411976 -3.99870977923274 -3.52155437320471 1.3514911737293 -0.137694088742137 -3.9593269880861 -1.52597524411976 -3.99870977923274 -3.52155437320471 1.3514911737293 -0.137694088742137 0.146985470317304 0.124420916195959 1.5297519788146 1.8578438849654 0.341960248304531 1.22816794342361 2.09749287413433 -1.05431847902946 1.58452711603604 -1.09413908841088 1.99484200286679 -0.453685822896659
1 0.642832178012383 2.5928761286487 3.04834238198685 2.41627057878239 8.56160373871458 7.3444890791692 0.555362591052385 1.05149233839679 1.00824314082108 0.977833970946199 -0.102236443900149 -0.0775812257714866 -1.08727914919651 1.72512566276204 -2.68579177038261 -1.93828124514633 -1.13058739292059 -1.13964022687818 -0.992233704660333 2.36492244340479 1.50185450352728 1.03283523209393 -0.364319533109665 -2.10177848488092 -1.16240975260735 2.36492244340479 1.50185450352728 1.03283523209393 -0.364319533109665 -2.10177848488092 -1.16240975260735 2.36492244340479 1.50185450352728 1.03283523209393 -0.364319533109665 -2.10177848488092 -1.16240975260735 1.63442973489873 0.811422592727467 0.577013711677864 1.03668071189895 1.88976173428819 2.90309673431329 0.925320613430813 2.8859898163937 -1.44583567674272 0.917353857774287 2.31602307013236 1.82037906441838
1 0.125953586543249 0.763320357157903 0.727456241883833 0.738917712558038 3.91024608347281 4.30049446900434 4.69221308984655 0.539954800623043 1.24326846731952 1.15409309460489 0.944346653427626 0.968792496358698 0.929766762555195 0.0693175106699157 0.0919739101590753 0.136987216862964 2.53863589952184 12.4169311908658 -3.67124749630113 0.76899578794837 3.80147212557495 1.29677087627351 0.943475570529699 0.117484288290143 -0.357635272666812 0.76899578794837 3.80147212557495 1.29677087627351 0.943475570529699 0.117484288290143 -0.357635272666812 0.76899578794837 3.80147212557495 1.29677087627351 0.943475570529699 0.117484288290143 -0.357635272666812 2.97772824321873 1.6179940639995 1.3003473111894 2.85592505405657 0.701567239360884 0.0354462827090174 0.995146156754345 1.36583427037112 0.541597675299272 -0.0722323921509087 -1.94378365692683 2.39904540660791
1 0.289546615896215 -1.32560166819482 -1.32614429467681 -1.32269559195115 -1.74366412782973 -1.83984449591047 -1.04533679237456 -4.00747205982209 -3.53206274790604 -3.88709240767854 5.22781705157296 -6.50319958555096 2.12497069755864 -3.73702426985327 -3.78797653705756 -3.93952288662591 -2.22176310804244 -6.81084310223548 3.25615054088029 -1.32241221889853 0.524680266156793 -3.47621465846896 3.37819570302963 -3.89854306541383 -1.69576068036258 -1.32241221889853 0.524680266156793 -3.47621465846896 3.37819570302963 -3.89854306541383 -1.69576068036258 -1.32241221889853 0.524680266156793 -3.47621465846896 3.37819570302963 -3.89854306541383 -1.69576068036258 2.93878080812283 0.229647151194513 0.870590507285669 0.0213303565979004 0.798653168370947 0.293980908114463 -1.70483582699671 1.617068863241 0.822352310176939 1.89862887212075 -0.139763290528208 2.52733732759953
1 0.587168138064859 -3.87377356062511 -3.58928184812862 -1.75994450978057 -0.339611644172189 -0.263589813236572 -0.298664785298094 -0.88538383264576 -0.924356207847284 -0.967637574186278 -3.20311405336695 -3.17682031217321 -3.18828292409446 3.98202628021271 0.675929231130921 6.26840418128194 -1.94739167623776 -1.94885331633511 -1.96735634151635 -2.72864669933915 -0.275541977956891 -0.917808350175619 -3.18078195676208 2.57751556299627 -1.94636162370443 -2.72864669933915 -0.275541977956891 -0.917808350175619 -3.18078195676208 2.57751556299627 -1.94636162370443 -2.72864669933915 -0.275541977956891 -0.917808350175619 -3.18078195676208 2.57751556299627 -1.94636162370443 1.26604150165804 2.82731763180345 0.76386010623537 2.03514654329047 0.561614426784217 2.78282281430438 2.43791847792454 0.280138653004542 -0.25478081125766 -1.51755600864999 1.48134975531138 -0.635889935540035
1 0.807904322644979 1.01707352556618 0.305615400136607 0.804397299235716 0.692110612922895 0.697414871274295 0.663729683824237 2.08131143878526 0.769051753847481 0.239150234453587 -3.18666724431948 -3.25018611335217 -3.2100735238241 0.314684939815194 -0.198245453860482 0.347382010221852 0.673385716769381 1.57077299690647 0.566220186342788 1.0881980676204 0.724350046366453 -0.56919964402914 -3.18697140365839 -0.0798902288079262 1.06301960535347 1.0881980676204 0.724350046366453 -0.56919964402914 -3.18697140365839 -0.0798902288079262 1.06301960535347 1.0881980676204 0.724350046366453 -0.56919964402914 -3.18697140365839 -0.0798902288079262 1.06301960535347 2.74793124385178 2.05244136275724 1.65104519901797 1.61215454014018 2.68011468322948 1.68116326862946 2.3427767243702 -0.644323006737977 2.34196454589255 -0.877972132759169 1.99764224537648 1.27558595919982
1 0.289546615896215 -1.23744875372252 -1.27957534292706 -1.30154730714846 2.96690490699965 2.85437754964792 2.91382720174603 -3.39584678635225 -3.3745601763127 -3.36810907060035 3.41044982558315 3.43388428629301 3.36726645603222 -4.05644680193074 -4.02191457720714 -3.94493224906945 2.9294900881799 2.98200388423867 2.78997768812685 -1.29895663820207 2.93709580786526 -3.38669511675835 3.39661477506161 -3.90722216293216 2.90057033859193 -1.29895663820207 2.93709580786526 -3.38669511675835 3.39661477506161 -3.90722216293216 2.90057033859193 -1.29895663820207 2.93709580786526 -3.38669511675835 3.39661477506161 -3.90722216293216 2.90057033859193 1.15034090308473 2.13505097595043 1.67311692028306 2.10290091088973 2.88221473270096 0.233679054072127 -1.61874486296438 0.0514861552510411 -1.06500867917202 -0.898654081858695 1.96098885452375 -0.990837231976911
1 0.125953586543249 0.987060515386021 0.969531304442098 1.03972623369386 -4.09009295712968 -4.61494126424094 -2.14235582302836 2.42030965148798 2.28828738347048 2.25866292777252 0.214189170544687 0.274743528587023 0.155218780138747 3.62789845261029 3.45240861959297 3.89687689463245 -1.3931685616578 -1.36510302951759 -1.40909509431043 0.987246578559279 -3.35819780640304 2.2393882907927 0.162131246179342 3.55004244297743 -1.41818641871214 0.987246578559279 -3.35819780640304 2.2393882907927 0.162131246179342 3.55004244297743 -1.41818641871214 0.987246578559279 -3.35819780640304 2.2393882907927 0.162131246179342 3.55004244297743 -1.41818641871214 2.96383729716763 2.39674711273983 2.99315732438117 1.33959964849055 1.46923427400179 0.55661217472516 0.860664351610467 2.92261519073509 1.16799261490814 1.07528006029315 0.228578326757997 -1.83424733276479
1 0.521954673902837 -3.16053310888975 -2.72416729524475 -2.50644610158971 -3.32750426230012 -3.47476412389513 -3.74401191651061 -2.26705738201618 -2.12342907675914 -2.54584899908995 2.52898632486138 2.561168872605 2.27799361392177 1.00753355308577 0.877901892752346 0.910530316858962 0.0210059880461507 0.0331668480903624 -0.0279879545279791 -2.78020760044456 -3.40043549612164 -2.20405175723135 2.47087693959475 0.971524812281132 0.0420156940817833 -2.78020760044456 -3.40043549612164 -2.20405175723135 2.47087693959475 0.971524812281132 0.0420156940817833 -2.78020760044456 -3.40043549612164 -2.20405175723135 2.47087693959475 0.971524812281132 0.0420156940817833 0.813565702876076 0.0862771484535187 0.752815408632159 1.12893557804637 2.50584528897889 1.59508670051582 -0.105207794578746 -1.3355438252911 0.37325104419142 0.373737521702424 0.542364051332697 -0.948233113624156
1 0.649180075670623 -2.52477938338371 -11.2325475969937 9.60534339262481 -1.61169522253661 -1.59920032614496 -1.33621934278274 3.66473034375278 3.84650188883961 1.71777067585532 14.7638504330614 1.46283755685426 -12.9443773555457 2.48739364299684 2.26655126858742 1.91328652517982 0.951234531993395 1.03348004379348 0.851660645670802 3.33627193979919 -1.60510927811265 2.48507020808756 2.71127995289862 1.85057238675654 0.901995319873095 3.33627193979919 -1.60510927811265 2.48507020808756 2.71127995289862 1.85057238675654 0.901995319873095 3.33627193979919 -1.60510927811265 2.48507020808756 2.71127995289862 1.85057238675654 0.901995319873095 0.107582652708516 1.4834634095896 1.06433062325232 0.560974199557677 2.66977450763807 0.771535356296226 2.14985244628042 0.785489138914272 1.85117487749085 2.47048372821882 1.90423878910951 -0.640273618511856
1 0.646863687838681 2.65476864534513 2.58346706876124 2.51422685260384 1.73733595359982 1.74695617096967 1.74228493717955 -2.35132882266892 -2.33996406932749 -2.353869696767 -1.40965340439032 -1.38575822257222 -1.36339331932884 1.79833864921905 1.93870569020386 1.82124712147416 1.58430136787617 1.85986881817181 1.64685671299262 2.50263422355056 1.73605592735112 -2.34946627169847 -1.37364697083831 1.85932486690581 1.64517277479172 2.50263422355056 1.73605592735112 -2.34946627169847 -1.37364697083831 1.85932486690581 1.64517277479172 2.50263422355056 1.73605592735112 -2.34946627169847 -1.37364697083831 1.85932486690581 1.64517277479172 1.57873477810062 1.88739470997825 1.97808238025755 2.31726498319767 2.4256990570575 0.945880838669837 0.381842872127891 -1.83269277494401 -1.1022765962407 -0.40531327528879 0.275140053825453 -0.917827313998714
1 0.162976188025962 -1.0666254799935 0.0811937721423548 8.19537220472544 5.48398067235217 -0.196805799721199 0.029015694806928 2.7479726796213 -2.07565309691944 6.10052447596508 2.04934147124619 1.7404228045998 2.61406221304365 -0.408222258313121 0.736171546035332 2.54940684248643 4.9751829371699 3.15366394768945 4.97143038394266 2.82717176899314 1.6413567494601 1.16602790728211 2.7623072322458 1.84574320539832 3.78301277011633 2.82717176899314 1.6413567494601 1.16602790728211 2.7623072322458 1.84574320539832 3.78301277011633 2.82717176899314 1.6413567494601 1.16602790728211 2.7623072322458 1.84574320539832 3.78301277011633 0.816224143607542 0.516249436419457 0.956688892096281 0.309931134805083 1.07294363994151 1.50168916233815 2.52666347497143 2.28139429423027 2.14844767074101 0.0811256626620889 1.71267147711478 1.95178949926049
1 0.916793335242602 -1.76362752759855 -1.36032778574983 -2.4098086764176 -3.7644304955034 -2.98515124862234 -2.03731826635547 0.671562965900007 0.835831981743367 0.550967748373425 -3.73003574693767 -5.38580110069915 -18.862492194147 -1.14982614660149 -1.15919830358893 -1.15610791056528 -3.13868300914874 -3.23705766587505 -3.31459643205126 -1.96975539252162 -3.28923589736223 0.146037962287664 -3.80099688284099 -1.14423421211541 -3.2421260625124 -1.96975539252162 -3.28923589736223 0.146037962287664 -3.80099688284099 -1.14423421211541 -3.2421260625124 -1.96975539252162 -3.28923589736223 0.146037962287664 -3.80099688284099 -1.14423421211541 -3.2421260625124 0.392187455669046 0.401624927530065 2.14899540762417 0.139753380557522 2.23382669244893 2.70664760679938 -0.0744501494336873 0.221920829033479 2.81055360636674 2.87872922327369 -1.26642029429786 0.323373310500756
1 0.0728374732596661 1.57723578128284 1.57488558312606 1.5913190675186 3.59103770056888 3.68631337230614 3.10322131090515 0.398811606498443 0.386818240400618 0.342868181461601 -3.12489796121172 -3.14353916086416 -3.17166612196449 2.62777427899268 2.6114449684575 2.66948921632028 -2.93839509406646 -2.91650821199679 -2.94537049710804 1.58789811469615 3.36549524590373 0.336754841729999 -3.15141447260976 2.70109952054918 -2.94044537656009 1.58789811469615 3.36549524590373 0.336754841729999 -3.15141447260976 2.70109952054918 -2.94044537656009 1.58789811469615 3.36549524590373 0.336754841729999 -3.15141447260976 2.70109952054918 -2.94044537656009 1.29117805464193 0.669939518440515 0.552806462394074 2.71412224159576 0.8514843005687 1.84971628733911 -1.79496670537628 -0.190474469447508 -1.1005663771648 -0.461328742559999 -0.534609447233379 -0.906802643323317
1 0.968613680141965 0.496111015124158 0.798811071407902 1.53130900522996 -6.8059709421441 -0.0915776742103427 1.90229270957668 0.124543213422553 0.0495228600490738 0.108372788491995 -1.22818353025463 -1.56630842476157 -3.34460501539618 1.88958664073155 2.03733188085207 -1.16040081933194 -1.18941207142627 3.1935392882885 -4.47591314040891 0.653302330523729 -2.93200580962002 0.227552751079202 -1.18661157414317 -1.74790998920798 -1.89468087628484 0.653302330523729 -2.93200580962002 0.227552751079202 -1.18661157414317 -1.74790998920798 -1.89468087628484 0.653302330523729 -2.93200580962002 0.227552751079202 -1.18661157414317 -1.74790998920798 -1.89468087628484 0.568748161895201 0.9539423820097 2.0586457864847 1.53079034225084 0.420473233563825 0.939682910917327 0.211512554204091 2.61577021167614 0.509273823816329 2.66053872252814 1.91941794427112 2.05995549284853
1 0.0194589841043321 1.5503082303899 1.36897881218931 1.58756475816657 -0.698217113149028 -0.130536090576626 -0.877587601311397 7.68377401764945 8.2236517737169 -0.118517162956597 -0.321903031864053 1.69609242622756 0.709591693285079 5.36148430535998 7.10892881805983 -9.01448572570546 -2.82040984100221 -2.95213923763028 -3.07521385937084 1.50591261684895 -0.494458995759487 2.35164799913764 1.3554480727762 -3.26442659832537 -3.01020232774317 1.50591261684895 -0.494458995759487 2.35164799913764 1.3554480727762 -3.26442659832537 -3.01020232774317 1.50591261684895 -0.494458995759487 2.35164799913764 1.3554480727762 -3.26442659832537 -3.01020232774317 0.862698017153889 1.89868115982972 0.401576948817819 2.89701362885535 0.13761989492923 1.78993603982963 -0.185840998776257 1.13123112660833 1.75757713220082 2.97763083782047 1.84895145427436 0.172547588124871
1 0.758739799600429 3.11974720298203 3.25386146039007 3.13192698761626 0.556197136810718 0.59526067462954 0.866484742345582 -4.92681712599149 -11.5224648328913 16.004708950758 -2.44627381809467 -2.22706409679042 -2.46590992636327 -2.84587744123917 -0.907932552456967 1.35967246182871 2.86815943273784 2.9591115163252 2.94563315648361 3.11690548621118 0.82323782145977 -0.654686313122511 -2.0887661986053 0.254544727504253 2.9132911991328 3.11690548621118 0.82323782145977 -0.654686313122511 -2.0887661986053 0.254544727504253 2.9132911991328 3.11690548621118 0.82323782145977 -0.654686313122511 -2.0887661986053 0.254544727504253 2.9132911991328 2.64826078363694 0.728054615668952 0.298515042057261 0.256803568219766 0.659106294857338 0.199206494260579 1.21210184018128 -0.683212032774463 2.91261938586831 -0.282037772005424 1.58474470092915 -1.95081049390137
1 0.977747667963832 -0.973155279626119 -0.983766714651441 -0.989913903907726 -2.921580677255 -2.98486101610706 -2.94040028806919 -1.42317348190989 -1.04170254262185 -1.38394165829341 -4.93262523777849 1.9341769876623 2.97947392008882 3.66720939572095 3.57049686039404 3.90268129150759 -1.94877651413688 -1.87564699071845 -1.98500547663994 -0.986711280420423 -2.94752247072756 -0.620080487802625 0.338670361787081 3.74999736994505 -1.91374078020453 -0.986711280420423 -2.94752247072756 -0.620080487802625 0.338670361787081 3.74999736994505 -1.91374078020453 -0.986711280420423 -2.94752247072756 -0.620080487802625 0.338670361787081 3.74999736994505 -1.91374078020453 2.04242293140851 1.45179483457468 1.24990733270533 0.071203067433089 0.514766904758289 1.06295523815788 -1.96994859538972 -1.02467327658087 1.09871026896872 1.61288894433528 -0.835327688138932 -0.802598400507122
1 0.652172745582839 -2.75297753319989 -2.74899172537579 -2.75117638487088 -2.92567374598335 -2.6768452838501 -2.80220643261196 -3.24703524022719 -3.15397004175906 -3.53000782073372 -0.188258065834889 1.55028657204588 1.95330904361854 0.482434729544769 0.0342459089810452 0.898128191532461 -2.41505932704826 -2.44443145770936 -2.37413001927937 -2.75057751871645 -2.76208292320371 -3.092334844172 0.473188197240233 0.612789051607251 -2.37821199186146 -2.75057751871645 -2.76208292320371 -3.092334844172 0.473188197240233 0.612789051607251 -2.37821199186146 -2.75057751871645 -2.76208292320371 -3.092334844172 0.473188197240233 0.612789051607251 -2.37821199186146 2.66446728073061 2.55283239972778 1.44302852335386 0.434482893906534 2.73213007254526 0.619176972890273 -1.80758486664854 0.396270410390571 0.279153851559386 1.0402806319762 2.51052905758843 -1.40889372024685
